,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,price_dls
13132,538256201255881553,Mono ambiente en el centro,440145080,Maria,San Nicolas,-34.60138,-58.3909,Entire home/apt,3888,1,1,2022-06-19,0.31,1,215,1,25.63
13133,548507844076293726,Monoambiente con patio en Belgrano.,442237720,Deni,Belgrano,-34.56698,-58.45754,Entire home/apt,2450,7,0,0,0.0,1,0,0,16.15
13134,548562218026245461,❤ Home sweet home ❤ Great location Recoleta❤Lovely,376033010,Julia,Recoleta,-34.58893,-58.39585,Entire home/apt,5356,3,10,2022-04-19,1.3,2,210,10,35.31
13135,539040563884786577,Cómodo departamento en Bs. As. BELGRANO,23268100,Marco,Belgrano,-34.55724,-58.46496,Entire home/apt,2937,15,2,2022-05-12,0.36,3,86,2,19.36
13136,548565780797703263,IMPERDIBLE DEPTO EN SAN TELMO: ENAMORATE DE B.A.,442250167,Camila,San Telmo,-34.61625,-58.37271,Entire home/apt,5790,2,6,2022-09-12,0.87,1,110,6,38.17
13137,539222595104647755,Olazábal Abierto,440342061,Pablo Andres,Belgrano,-34.56321,-58.4645,Entire home/apt,4053,2,9,2022-05-02,1.21,1,199,9,26.72
13138,539261431034302423,Departamento para disfrutar. Seguridad 24hs.,50310192,Nadina,Nuñez,-34.54217,-58.46232,Entire home/apt,5214,3,10,2022-09-15,1.39,2,344,10,34.38
13139,539264814887763301,WOW-PALERMO HOLLYWOOD-SOHO-GYM-POOL-PATIO 103,208234152,Edward,Palermo,-34.58006,-58.42921,Entire home/apt,5480,1,26,2022-09-05,3.17,15,90,26,36.13
13140,548582496823758188,"Moderno departamento en Zona Cancillería, Recoleta",176596719,Teresa,Retiro,-34.5943,-58.38025,Private room,3619,3,19,2022-09-18,2.69,1,107,19,23.86
13141,548657747699382547,"Casa Hona.
En Belgrano",228530633,Celeste,Belgrano,-34.55022,-58.45296,Private room,2500,1,11,2022-07-16,1.69,2,32,11,16.48
13142,548677039400293566,Hermosa vivienda luminosa en Belgrano,110162419,Deborah Natalia,Belgrano,-34.558678,-58.447685,Entire home/apt,6803,1,9,2022-08-22,1.32,1,77,9,44.85
13143,539929795032815533,Gorgeous apartment in central Belgrano,440488923,Florencia,Belgrano,-34.562508,-58.459808,Entire home/apt,12821,3,16,2022-09-18,2.45,1,324,16,84.53
13144,548684429458880601,Habitación triple con baño en suite,171991753,Mariana,San Cristobal,-34.61834044272732,-58.3934436422565,Private room,6510,2,6,2022-07-13,0.85,4,66,6,42.92
13145,541190569592170437,"New and amazing studio, exceptional location",440715328,Adrián,Villa Crespo,-34.60027,-58.43433,Entire home/apt,4198,3,26,2022-09-21,3.31,1,311,26,27.68
13146,548684690490570083,"Habitación ""Nueva York"" con baño privado",171991753,Mariana,San Cristobal,-34.61983,-58.39478,Private room,4198,2,2,2022-07-23,0.32,4,53,2,27.68
13147,541247569507953644,"Cozy and spacious , homy apartment in Palermo.",168505947,Martin,Palermo,-34.574219,-58.421726,Entire home/apt,7238,14,5,2022-09-03,0.75,1,237,5,47.72
13148,548811944616366166,Pura luz con pileta,10191884,Anabella,Palermo,-34.57508,-58.43341,Entire home/apt,12000,2,0,0,0.0,1,365,0,79.12
13149,541497537297163301,"Gran Pileta, Saunas, Spa 5 *, Seguridad y Cochera",215337548,Alicia,Palermo,-34.57799,-58.44015,Entire home/apt,15923,4,6,2022-07-23,0.76,1,175,6,104.98
13150,549037969712625945,COZY APART GUEMES 2,430955350,Sofia,Palermo,-34.58941,-58.4146,Entire home/apt,6100,1,40,2022-09-07,5.31,10,3,40,40.22
13151,549064572758742120,Amplio y Luminoso Departamento en Devoto,161271714,Maria Sol,Villa Devoto,-34.59151,-58.51503,Entire home/apt,5645,4,3,2022-09-18,0.52,2,333,3,37.22
13152,541832181327427476,Hermoso departamento zona Obelisco,440811060,Mauro,San Nicolas,-34.60266,-58.3773,Entire home/apt,5066,2,0,0,0.0,1,235,0,33.4
13153,549121230613910787,★★★★★  Remodeled with balcony Apt in Barrio Norte,278440549,Boutique Apartments,Retiro,-34.597153,-58.378181,Entire home/apt,3784,1,29,2022-09-18,4.26,93,114,29,24.95
13154,541868566827910782,Hermoso Apartamento en Barrio de Palermo,433805979,Ruben,Palermo,-34.59073,-58.41793,Entire home/apt,3619,1,33,2022-08-30,4.19,3,282,33,23.86
13155,541908626183949230,Hollywood Serene - Charming 2 Bedroom in Palermo,669759,Oasis Collections,Palermo,-34.57664,-58.43748,Entire home/apt,13288,14,1,2022-04-18,0.19,34,22,1,87.61
13156,549190581150462614,Hermoso departamento en complejo residencial,289952175,Nicolás,Villa Santa Rita,-34.615372,-58.475658,Entire home/apt,4343,2,7,2022-09-12,1.64,2,262,7,28.63
13158,549197317628621977,"DOHO, Seguridad 24hs, Confort, Turismo o Trabajo",2441712,Fabrizio,Villa Urquiza,-34.5685,-58.47583,Entire home/apt,3685,2,19,2022-08-31,3.08,1,34,19,24.3
13159,549294629602301032,Double Room in shared apartment in downtown,442402071,Buenos Aires,Monserrat,-34.61008,-58.37815,Shared room,15923,14,1,2022-04-30,0.21,3,365,1,104.98
13160,542156099592863833,:: Design apartment above the Park ::,21329459,Anita,Palermo,-34.55846,-58.4404,Entire home/apt,6389,5,3,2022-04-20,0.41,4,299,3,42.12
13161,549574155089407331,Private bedroom rental in Recoleta,147644762,Alejo,Recoleta,-34.59026,-58.40809,Private room,2895,5,1,2022-09-12,1.0,1,365,1,19.09
13162,542712133108491625,"Perfect Palermo Design home -  Comfy, Quiet, WIFI",3667880,Danielle,Palermo,-34.57884,-58.41311,Entire home/apt,11166,5,1,2022-05-06,0.21,1,29,1,73.62
13163,549640852919233041,"Departamento 3 ambientes, 2 balcones, 90m2",21456744,Damián,Saavedra,-34.54412,-58.48204,Entire home/apt,5066,4,1,2022-07-25,0.5,1,53,1,33.4
13164,542744605997127707,Cómodo departamento con mesa de billar y ping pong,35948866,Bruno,Palermo,-34.5774,-58.43646,Private room,3743,3,3,2022-09-12,0.97,1,90,3,24.68
13165,549887092186067488,Monoambiente 2 personas con piscina en Palermo,33329784,Gonzalo,Palermo,-34.57376,-58.43813,Entire home/apt,6204,4,13,2022-08-20,1.86,13,85,13,40.9
13166,549909251912283965,Luminoso 2-amb en Nuñez/Belgrano c/balcón y vista,56584002,Pedro,Nuñez,-34.55494,-58.46858,Entire home/apt,6080,3,19,2022-08-21,2.68,12,220,19,40.09
13167,549959398474336077,"Departamento tipo casa en Plaza Italia, Palermo",129081656,Elisa,Palermo,-34.58044,-58.42252,Entire home/apt,8685,1,6,2022-08-19,0.82,1,243,6,57.26
13168,549987458652431080,ESPECTACULAR DEPTO. DE 80 MT2 EN BARRIO NORTE,53968469,Nico,Recoleta,-34.59945,-58.3979,Entire home/apt,7238,10,3,2022-09-07,0.43,3,356,3,47.72
13169,543322243487206608,Studio · Montañeses · Aparthotel,144127724,Zip Housing,Belgrano,-34.55347,-58.45081,Entire home/apt,15054,1,0,0,0.0,5,96,0,99.25
13170,550005606661600308,Hermoso departamento a pasos del Obelisco,143616244,Liliana,Monserrat,-34.60984,-58.38433,Entire home/apt,8216,2,1,2022-04-12,0.18,5,50,1,54.17
13171,543347105556214197,The Palermo Comfy Flat,293181908,Sebastian,Palermo,-34.58142,-58.42781,Entire home/apt,5087,16,4,2022-08-25,0.58,2,11,4,33.54
13172,550062733176928002,Hermoso departamento en zona Plaza San Martín,4450318,María,San Nicolas,-34.59906,-58.37718,Entire home/apt,9000,3,8,2022-08-28,1.1,1,176,8,59.34
13173,543388882860530170,Super full amenities studio at Palermo heart,441182730,Agustin,Palermo,-34.58109,-58.42339,Entire home/apt,5790,2,12,2022-08-15,2.18,8,348,12,38.17
13174,550064629767498064,Turismo Aguero,412115745,Sergio,Recoleta,-34.58809,-58.39988,Entire home/apt,4777,6,7,2022-07-31,0.93,1,66,7,31.5
13175,543566216789817007,Loft con terraza y parrilla en Palermo,4153991,Ornella,Palermo,-34.59738018364826,-58.42068756832542,Entire home/apt,5790,5,3,2022-09-12,1.38,1,163,3,38.17
13176,550067262012770361,Departamento planta baja con patio Palermo,223745419,Ezequiel,Palermo,-34.59276,-58.41471,Entire home/apt,8000,7,0,0,0.0,1,114,0,52.75
13177,550185628860597021,Palermo 1 luxury brand new aparment,4257479,Sebastian,Palermo,-34.58122,-58.42332,Entire home/apt,11477,3,9,2022-09-18,1.38,3,362,9,75.67
13178,543578314242705513,Studio · Torre Bellini · Aparthotel,144127724,Zip Housing,Retiro,-34.59693,-58.3798,Entire home/apt,14186,1,0,0,0.0,5,101,0,93.53
13179,550568306925931508,Precioso departamento en Palermo con amenities,201402350,Yael Vanina,Palermo,-34.57712,-58.43551,Entire home/apt,5066,1,3,2022-04-18,0.45,35,346,3,33.4
13180,543605313948466843,Cómodo y luminoso departamento en Belgrano.,441235625,Gabriel,Belgrano,-34.56196,-58.46659,Entire home/apt,4922,1,20,2022-09-19,2.84,1,20,20,32.45
13181,550570484675864027,"LUX Palermo 1 BED,rooftop pool, gym balcony w/view",6676841,Olivia,Palermo,-34.57454,-58.42981,Entire home/apt,7961,2,1,2022-04-04,0.17,1,325,1,52.49
13182,544017471352270132,Alojamiento entero Palermo Hollywood 601,438201072,Gustavo,Palermo,-34.58173,-58.43205,Entire home/apt,8830,1,11,2022-09-18,1.58,4,364,11,58.22
13183,544122438085941421,BELGRANO LIVE STUDIO 2,251130690,Walter Hernan,Nuñez,-34.55448,-58.4627,Entire home/apt,4343,3,13,2022-08-01,1.72,15,71,13,28.63
13184,550581686883693736,Ático soleado vintage,5411849,Andres,Retiro,-34.59799,-58.38069,Entire home/apt,4922,7,2,2022-04-30,0.27,1,98,2,32.45
13185,544168279187600561,One Bedroom - Montañeses - Aparthotel,144127724,Zip Housing,Belgrano,-34.55264,-58.44922,Entire home/apt,18528,1,1,2022-07-07,0.38,5,91,1,122.16
13186,544212326126709846,Studio con excelente ubicación  a mts de Florida,23046865,Patricia,Retiro,-34.59853,-58.37766,Entire home/apt,2027,3,21,2022-09-17,2.65,3,205,21,13.36
13187,550588178482228857,"Habitación ""Río"" con baño en suite",171991753,Mariana,San Cristobal,-34.6197143904358,-58.3952731796573,Private room,4975,2,8,2022-08-15,1.05,4,52,8,32.8
13188,550609986483501660,"Habitación ""México"" con baño privado",171991753,Mariana,San Cristobal,-34.61966739242855,-58.39546667612866,Private room,4182,2,5,2022-07-26,0.7,4,54,5,27.57
13189,550659684280523472,Espacioso y silencioso 3 ambientes en Recoleta,210147055,Giorgina,Recoleta,-34.59331,-58.4025,Entire home/apt,7093,3,17,2022-09-08,2.46,68,74,17,46.77
13190,544304176071015688,One Bedroom · Torre Bellini · Aparthotel,144127724,Zip Housing,Retiro,-34.59718,-58.37967,Entire home/apt,17081,1,1,2022-03-06,0.15,5,76,1,112.62
13191,544306736551225286,Two Bedrooms · Torre Bellini · Aparthotel,144127724,Zip Housing,Retiro,-34.59664,-58.37944,Entire home/apt,22002,1,2,2022-07-19,0.29,5,85,2,145.06
13192,544310356817688991,Departamento IDEAL para tu estadía en Buenos Aires,25036197,Rodrigo,Monserrat,-34.60881,-58.37925,Entire home/apt,4777,2,25,2022-09-13,3.97,1,296,25,31.5
13193,550755290082005590,Loft luminoso y silencioso,55958477,M. Cecilia,Coghlan,-34.56102,-58.46846,Entire home/apt,7238,2,6,2022-09-07,0.96,1,16,6,47.72
13194,545068648790930746,Maipu Apart 5f- Gran ubicación,329365950,Liliana,San Nicolas,-34.59943,-58.37599,Entire home/apt,6080,1,12,2022-06-12,1.55,2,24,12,40.09
13195,550770700257663877,Monoambiente muy luminoso en zona Plaza Houssay,98837412,Jose Maria,Balvanera,-34.600755873336105,-58.4026534154198,Entire home/apt,9600,1,0,0,0.0,1,340,0,63.3
13196,545470460659021029,Habitación de diseño en el corazón de San Telmo,79456359,Micaela,San Telmo,-34.61907561191184,-58.37230501410125,Private room,11580,1,0,0,0.0,1,365,0,76.35
13197,550785119451929783,Trendy SOHO apartment with pool on terrace,99952072,Julio,Palermo,-34.58564,-58.42544,Entire home/apt,8685,2,16,2022-09-11,2.35,8,303,16,57.26
13198,545568168647221369,"Espectacular depto, terraza, quincho propios.",151894812,Andrea,Palermo,-34.57892,-58.43018,Entire home/apt,6882,3,6,2022-07-15,0.79,3,335,6,45.37
13199,545595905158655928,Amplio y luminoso Dpto en Parque Centenario,441616324,Belen,Caballito,-34.60608,-58.43161,Entire home/apt,4053,4,6,2022-08-13,0.98,1,271,6,26.72
13200,550832403391948349,Deslumbrante habitación privada con ventana,442693791,Elizabeth,Constitucion,-34.620953,-58.387146,Private room,3600,1,1,2022-05-01,0.21,2,365,1,23.74
13201,550946425821615357,Palermo Soho Sq - Studio - Pool - Gym - Security,438300931,Maria,Palermo,-34.58331,-58.42288,Entire home/apt,8064,1,22,2022-07-23,3.1,7,351,22,53.17
13202,545735329461253054,Hermoso departamento con balcon con vista abierta,17290971,Luciana,Chacarita,-34.58658,-58.45059,Entire home/apt,5066,15,0,0,0.0,1,183,0,33.4
13203,550946620109284255,Palermo Soho Square - Studio - Pool - Security 24h,438300931,Maria,Palermo,-34.58401,-58.42313,Entire home/apt,8685,1,28,2022-09-04,3.75,7,343,28,57.26
13204,545977120442795611,Moderno y cómodo frente a la plaza en Palermo,200415141,Adriana,Palermo,-34.58545,-58.40918,Entire home/apt,10133,7,2,2022-08-06,0.88,1,276,2,66.81
13205,551200439892214767,Amplio Monoambiente con Balcon en Recoleta/Palermo,132838002,Pablo,Recoleta,-34.58603,-58.40076,Entire home/apt,4487,28,0,0,0.0,74,362,0,29.58
13206,546112183333582883,Vivienda 2 amb. + sofacama sobre Av del Libertador,82834598,Oli,Nuñez,-34.537143276365875,-58.466510214161865,Entire home/apt,3764,4,0,0,0.0,1,347,0,24.82
13207,551209298599034939,Monoambiente  grande dividido en villa Urquiza,427031737,Damila,Villa Urquiza,-34.5706233606598,-58.50611985065989,Entire home/apt,3900,1,0,0,0.0,1,365,0,25.71
13208,546924756958623157,Lovely Modern Home in Palermo Hollywood,74885919,Be Local,Palermo,-34.582973,-58.444134,Entire home/apt,5666,1,24,2022-08-29,3.21,62,358,24,37.36
13209,546934920423395613,Departamento 2 ambientes a 2 cuadras del subte,441896182,Juan,Nuñez,-34.5531837075912,-58.46072051791044,Entire home/apt,5066,2,0,0,0.0,1,275,0,33.4
13210,551217993683719372,Amplio departamento en Caballito,442758845,Sebastian,Caballito,-34.62714,-58.43674,Entire home/apt,3200,1,12,2022-09-12,1.71,1,328,12,21.1
13211,546977207891699313,Ayres Apartments Palermo 2,5882751,Ayres,Palermo,-34.582932,-58.423737,Entire home/apt,22561,1,7,2022-09-16,0.92,6,357,7,148.75
13212,546991783766393827,"Mi depto Black & White, ideal para relajarse",73986271,Pamela,Almagro,-34.612736,-58.416676,Entire home/apt,3888,3,17,2022-09-10,2.46,1,77,17,25.63
13213,551297331980966511,2 Single bed room + great WIFI in colonial apart,4841156,Mateo,Monserrat,-34.61272,-58.38143,Private room,2316,2,3,2022-08-15,1.2,3,316,3,15.27
13214,551406904863883571,Depto hermoso con balcón en el centro,44168030,Dana,Constitucion,-34.62236912109147,-58.37942100589,Entire home/apt,4300,2,2,2022-09-18,2.0,55,356,2,28.35
13215,552843600663160755,Beautiful apartment in palermo/cañitas.,136865303,Cristofer,Palermo,-34.566,-58.43309,Entire home/apt,4777,3,36,2022-09-17,5.43,1,27,36,31.5
13216,552845646207504438,Monoambiente en Recoleta,443116034,Diana,Recoleta,-34.59344,-58.40064,Entire home/apt,3000,5,0,0,0.0,1,88,0,19.78
13217,551455465277334303,Confortable y moderno departamento en Belgrano,6336763,Flor,Belgrano,-34.55967,-58.46561,Entire home/apt,11580,4,0,0,0.0,1,365,0,76.35
13218,552863220164668637,Hermoso departamento en Soho,80761747,Nancy,Palermo,-34.59104230325935,-58.42646348325003,Entire home/apt,4343,20,0,0,0.0,2,47,0,28.63
13219,551525749527880464,Departamento en el centro de Buenos Aires,442843685,Maximiliano,Balvanera,-34.61035,-58.39301,Entire home/apt,6000,1,0,0,0.0,1,358,0,39.56
13220,551531629980976626,Relaxing apartment in Palermo,11256892,HomelyJoy,Palermo,-34.59289,-58.41617,Entire home/apt,5501,2,25,2022-09-20,3.28,43,51,25,36.27
13221,552912937179363052,Moderno Luminoso departamento en zona residencial,8496891,Maria Victoria,Coghlan,-34.56364,-58.46869,Entire home/apt,5066,5,3,2022-07-29,0.43,1,363,3,33.4
13222,552933794530720936,Departamento con Piscina/ Gym/terraza propia,137667992,Valeria,Palermo,-34.58157,-58.43938,Entire home/apt,5645,2,22,2022-09-19,2.88,48,91,22,37.22
13223,551555742318350064,Hermoso monoambiente equipado con balcon y terraza,442842588,Gaston,Monte Castro,-34.61995,-58.50422,Entire home/apt,4000,5,0,0,0.0,1,88,0,26.37
13224,552941592936234661,2 Ambientes en Palermo Soho Plaza Armenia,132838002,Pablo,Palermo,-34.58767,-58.424,Entire home/apt,5645,28,0,0,0.0,74,352,0,37.22
13225,553037460172182525,Hermoso monoambiente x Almagro al frente 1 persona,212168873,Martín,Almagro,-34.60915,-58.42375,Entire home/apt,3500,1,0,0,0.0,2,364,0,23.08
13226,553050671565359272,Departamento en Palermo,238798739,Elisa,Palermo,-34.58225,-58.40577,Entire home/apt,2708,5,4,2022-09-13,2.0,2,93,4,17.85
13227,551587042100179291,Armonioso y cómodo depto en el mejor barrio de BA,52044766,Daniela,Recoleta,-34.59172,-58.41131,Entire home/apt,6882,1,17,2022-09-19,3.04,1,325,17,45.37
13228,551642579860567094,Hermoso Studio con Pileta en terraza y vista 360!,328202218,Nicolas,Palermo,-34.5881959,-58.4387735,Entire home/apt,5790,1,0,0,0.0,1,363,0,38.17
13229,553103889841591967,Las Cañitas Cozy Rental,1333525,Mar,Palermo,-34.57355,-58.43157,Entire home/apt,4799,3,9,2022-09-19,1.31,4,86,9,31.64
13230,551711365055513703,Soho Point in the heart of Palermo!,1409800,Mariano,Palermo,-34.59158,-58.42829,Entire home/apt,10133,1,0,0,0.0,55,345,0,66.81
13231,553123418756122301,¡Tu hogar en CABA te espera!,443183627,Bruno,Belgrano,-34.5568,-58.44613,Entire home/apt,16130,1,16,2022-08-21,2.31,1,342,16,106.35
13232,551736909357275072,Soho Point en el corazón de Palermo,1409800,Mariano,Palermo,-34.5914,-58.42839,Entire home/apt,8685,1,1,2022-09-15,1.0,55,344,1,57.26
13233,553376109647345098,Bohemian Ph en Palermo,222236774,Astrid,Palermo,-34.58016,-58.43345,Entire home/apt,5790,4,9,2022-08-31,1.18,1,289,9,38.17
13234,551995702198886294,"Comfort, relax y seguridad en corazón de Belgrano",58503457,Luciana,Belgrano,-34.56427,-58.44648,Entire home/apt,9182,5,4,2022-09-10,0.7,1,255,4,60.54
13235,553394710379376010,Departamento totalmente equipado,108460181,Marcelo,San Nicolas,-34.60416,-58.37593,Entire home/apt,6500,2,5,2022-04-17,0.68,1,123,5,42.86
13236,553555025110395525,Fantastic Studio Apartment in Palermo Queens,53148754,Lucas,Villa Crespo,-34.59829,-58.44301,Entire home/apt,3619,28,9,2022-09-05,1.3,9,304,9,23.86
13237,552002733628436161,Hermoso departamento 2 ambientes. Balcon/terraza.,159746878,Julián,Liniers,-34.64726,-58.51125,Entire home/apt,13786,1,4,2022-07-17,0.64,1,284,4,90.89
13238,553580826336513631,Preciosa habitación hermosa terraza,443272046,Marisol,Almagro,-34.60259,-58.42375,Private room,5000,7,0,0,0.0,1,365,0,32.97
13239,552006666759277088,Hermoso departamento en Villa Crespo con Balcón.,437885610,Hernan,Villa Crespo,-34.59908,-58.44809,Entire home/apt,3329,2,15,2022-08-19,2.69,1,310,15,21.95
13240,553588715643117302,Studio in Palermo heart,441182730,Agustin,Palermo,-34.58846,-58.41713,Entire home/apt,3329,3,2,2022-07-06,0.71,8,276,2,21.95
13241,553678817331957257,Muy buen departamento en Moldes al 1500,201402350,Yael Vanina,Colegiales,-34.56951,-58.45404,Entire home/apt,3040,3,3,2022-09-03,0.41,35,292,3,20.04
13242,553726254681386694,"Lo mejor en
San Telmo",24509149,Patricia,San Telmo,-34.62385,-58.3699,Entire home/apt,3908,3,0,0,0.0,2,49,0,25.77
13243,552013471759441755,Habitación en Recoleta / Private room,442932551,Julieta,Balvanera,-34.60154,-58.39876,Private room,2895,1,0,0,0.0,1,358,0,19.09
13244,554186471631595856,Luminoso departamento en Palermo,105705,Ines,Palermo,-34.58759,-58.4125,Entire home/apt,4922,3,0,0,0.0,1,60,0,32.45
13245,552045860613544426,Hermoso departamento 2 ambientes con terraza,232246756,Florencia,Villa Urquiza,-34.57795,-58.4923,Entire home/apt,3185,7,1,2022-08-29,1.0,1,273,1,21.0
13246,554220966495630919,Dos ambientes frente cementerio de Recoleta.,16000629,Rodrigo Sebastian,Recoleta,-34.58974,-58.39307,Entire home/apt,7238,5,4,2022-07-10,0.68,1,353,4,47.72
13247,552082671703713066,Departamento impecable en Palermo Torre amenities,112588481,Julieta,Palermo,-34.58818,-58.42373,Entire home/apt,17081,5,9,2022-09-16,1.89,1,326,9,112.62
13248,552088905902008963,Muy cómodo departamento en excelente ubicación.,2905876,Marcos,Recoleta,-34.59306,-58.40207,Entire home/apt,8685,5,2,2022-08-29,0.39,21,276,2,57.26
13249,552102252237712857,Junin Studio!,18203411,Cintia,Recoleta,-34.58971,-58.39559,Entire home/apt,5066,4,6,2022-09-03,0.87,19,360,6,33.4
13250,552111896177182863,❤ 2K | Buenos Aires Best Value ★★★★★,5412762,Super Host,San Nicolas,-34.60222,-58.37442,Entire home/apt,5278,1,12,2022-09-19,1.61,33,359,12,34.8
13251,554227808167900549,"Hermoso monoambiente moderno, luminoso y equipado.",443402351,Matteo,Villa Ortuzar,-34.58431,-58.46877,Entire home/apt,3040,1,11,2022-06-30,1.45,2,11,11,20.04
13252,552140870175918047,Hermoso departamento en Palermo Hollywood,37989239,Daniel,Palermo,-34.57752,-58.43631,Entire home/apt,7500,2,11,2022-08-28,1.45,1,162,11,49.45
